"ID","title","gpl","status","submission_date","last_update_date","technology","distribution","organism","manufacturer","manufacture_protocol","coating","catalog_number","support","description","web_link","contact","data_row_count","supplementary_file","bioc_package"
4450,"[MoGene-1_0-st] Affymetrix Mouse Gene 1.0 ST Array [transcript (gene) version]","GPL6246","Public on Dec 05 2007","2007-12-05","2013-05-01","in situ oligonucleotide","commercial","Mus musculus","Affymetrix","See manufacturer's web site;	",NA,NA,NA,"Affymetrix submissions are typically submitted to GEO using the GEOarchive method described at http://www.ncbi.nlm.nih.gov/projects/geo/info/geo_affy.html;	;	June 03, 2009: annotation table updated with netaffx build 28;	June 07, 2012: annotation table updated with netaffx build 32","http://www.affymetrix.com/support/technical/byproduct.affx?product=mogene-1_0-st-v1;	http://www.affymetrix.com/support/technical/libraryfilesmain.affx","Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",35557,NA,"mogene10sttranscriptcluster"
4965,"Illumina MouseRef-8 v2.0 expression beadchip","GPL6885","Public on May 21 2008","2008-05-21","2013-05-15","oligonucleotide beads","commercial","Mus musculus","Illumina Inc.","see manufacturer's website",NA,NA,NA,"The MouseRef-8 v2.0 Expression BeadChip offer the most up-to-date content for whole-genome expression profiling in the mouse. Featuring content derived from the National Center for Biotechnology Information Reference Sequence (NCBI RefSeq) database (Build 36, Release 22).;	;	Please use the GEO Data Submission Report Plug-in v1.0 for Gene Expression which may be downloaded from https://icom.illumina.com/icom/software.ilmn?id=234 to format the normalized and raw data.  These should be submitted as part of a GEOarchive.  Instructions for assembling a GEOarchive may be found at http://www.ncbi.nlm.nih.gov/projects/geo/info/spreadsheet.html",NA,"Name:   Illumina Inc.;	Email: expression@illumina.com, techsupport@illumina.com;	Phone: 1 800 809 4566 ;	Institute: Illumina Inc.;	Address: 9885 Towne Centre Drive;	City: San Diego;	State: CA;	Zip/postal_code: 92121;	Country: USA;	Web_link: www.illumina.com",25697,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL6nnn/GPL6885/suppl/GPL6885_MouseRef-8_V2_0_R0_11278551_A.bgx.gz","illuminaMousev2"
5020,"Illumina HumanHT-12 V3.0 expression beadchip","GPL6947","Public on Jun 10 2008","2008-06-10","2013-05-14","oligonucleotide beads","commercial","Homo sapiens","Illumina Inc.","see manufacturer's website",NA,NA,NA,"The HumanHT-12 V3.0 Expression BeadChip features up-to-date content derived from the National Center for Biotechnology Information Reference Sequence (NCBI RefSeq) database (Build 36.2, Release 22).;	;	Please use the GEO Data Submission Report Plug-in v1.0 for Gene Expression which may be downloaded from https://icom.illumina.com/icom/software.ilmn?id=234 to format the normalized and raw data.  These should be submitted as part of a GEOarchive.  Instructions for assembling a GEOarchive may be found at http://www.ncbi.nlm.nih.gov/projects/geo/info/spreadsheet.html",NA,"Name:   Illumina Inc.;	Email: expression@illumina.com, techsupport@illumina.com;	Phone: 1 800 809 4566 ;	Institute: Illumina Inc.;	Address: 9885 Towne Centre Drive;	City: San Diego;	State: CA;	Zip/postal_code: 92121;	Country: USA;	Web_link: www.illumina.com",49576,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL6nnn/GPL6947/suppl/GPL6947_HumanHT-12_V3_0_R1_11283641_A.bgx.gz","illuminaHumanv3"
5978,"[HG_U95Av2] Affymetrix Human Genome U95 Version 2 Array","GPL8300","Public on Mar 16 2009","2009-03-13","2012-06-08","in situ oligonucleotide","commercial","Homo sapiens","Affymetrix","see manufacturer's web site;	;	Based on this UniGene build and associated annotations, the HG-U95Av2 array represents approximately 10,000 full-length genes.;	",NA,NA,NA,"Affymetrix submissions are typically submitted to GEO using the GEOarchive method described at http://www.ncbi.nlm.nih.gov/projects/geo/info/geo_affy.html;	;	June 03, 2009: annotation table updated with netaffx build 28;	June 08, 2012: annotation table updated with netaffx build 32","http://www.affymetrix.com/support/technical/byproduct.affx?product=hgu95;	http://www.affymetrix.com/analysis/index.affx","Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",12625,NA,"hgu95av2"
5991,"[Mouse430A_2] Affymetrix Mouse Genome 430A 2.0 Array","GPL8321","Public on Mar 18 2009","2009-03-18","2013-03-07","in situ oligonucleotide","commercial","Mus musculus","Affymetrix","see manufacturer's web site;	;	The GeneChip Mouse Genome 430A 2.0 Array is a single array representing approximately 14,000 well-characterized mouse genes that can be used to explore biology and disease processes.;	;	Provides coverage of well-substantiated genes in the transcribed mouse genome on a single array.;	;	Analyzes the expression level of approximately 14,000 well-characterized mouse genes.;	;	Sequences used in the design of the array were selected from GenBank<U+00AE>, dbEST, and RefSeq. The sequence clusters were created from the UniGene database (Build 107, June 2002) and then refined by analysis and comparison with the publicly available draft assembly of the mouse genome from the Whitehead Institute for Genome Research (MGSC, April 2002).;	;	All probe sets represented on the GeneChip Mouse Expression Array 430A are included on the GeneChip Mouse Genome 430A 2.0 Array. These two arrays were initially accessioned in GEO as GPL339. However, in March 2009 the 430A 2.0 was accessioned as GPL8321, and all 430A 2.0 data was linked to this new platform.;	",NA,NA,NA,"Affymetrix submissions are typically submitted to GEO using the GEOarchive method described at http://www.ncbi.nlm.nih.gov/projects/geo/info/geo_affy.html;	;	June 03, 2009: annotation table updated with netaffx build 28;	June 08, 2012: annotation table updated with netaffx build 32","http://www.affymetrix.com/support/technical/byproduct.affx?product=moe430A-20;	http://www.affymetrix.com/analysis/index.affx","Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",22690,NA,"mouse430a2"
7793,"Illumina HumanHT-12 V4.0 expression beadchip","GPL10558","Public on Jun 17 2010","2010-06-17","2013-06-04","oligonucleotide beads","commercial","Homo sapiens","Illumina Inc.","see manufacturer's website",NA,NA,NA,"The HumanHT-12 v4 Expression BeadChip provides high throughput processing of 12 samples per BeadChip without the need for expensive, specialized automation. The BeadChip is designed to support flexible usage across a wide-spectrum of experiments.;	;	The updated content on the HumanHT-12 v4 Expression BeadChips provides more biologically meaningful results through genome-wide transcriptional coverage of well-characterized genes, gene candidates, and splice variants.;	;	Each array on the HumanHT-12 v4 Expression BeadChip targets more than 31,000 annotated genes with more than 47,000 probes derived from the National Center for Biotechnology Information Reference Sequence (NCBI) RefSeq Release 38 (November 7, 2009) and other sources.;	;	Please use the GEO Data Submission Report Plug-in v1.0 for Gene Expression which may be downloaded from https://icom.illumina.com/icom/software.ilmn?id=234 to format the normalized and raw data.  These should be submitted as part of a GEOarchive.  Instructions for assembling a GEOarchive may be found at http://www.ncbi.nlm.nih.gov/projects/geo/info/spreadsheet.html;	;	October 11, 2012: annotation table updated with HumanHT-12_V4_0_R2_15002873_B.txt",NA,"Name:   Illumina Inc.;	Email: expression@illumina.com, techsupport@illumina.com;	Phone: 1 800 809 4566 ;	Institute: Illumina Inc.;	Address: 9885 Towne Centre Drive;	City: San Diego;	State: CA;	Zip/postal_code: 92121;	Country: USA;	Web_link: www.illumina.com",47323,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL10nnn/GPL10558/suppl/GPL10558_HumanHT-12_V4_0_R1_15002873_B.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL10nnn/GPL10558/suppl/GPL10558_HumanHT-12_V4_0_R2_15002873_B.txt.gz","illuminaHumanv4"
8564,"[HuGene-1_1-st] Affymetrix Human Gene 1.1 ST Array [transcript (gene) version]","GPL11532","Public on Jan 18 2011","2011-01-18","2012-06-01","in situ oligonucleotide","commercial","Homo sapiens","Affymetrix","see manufacturer's web site",NA,NA,NA,"HuGene-1_1-st-v1.na32.hg19.transcript.csv;	#%create_date=Tue Jun 21 17:41:46 2011 PDT;	#%chip_type=HuGene-1_1-st-v1;	#%lib_set_name=HuGene-1_1-st;	#%lib_set_version=v1;	#%genome-species=Homo sapiens;	#%genome-version=hg19;	#%genome-version-ucsc=hg19;	#%genome-version-ncbi=GRCh37;	#%genome-version-create_date=2009-02-00;	#%genome-lifted-method=liftOver;	#%genome-lifted_from-species=Homo sapiens;	#%genome-lifted_from-version-ucsc=hg18;	#%genome-lifted_from-version-ncbi=36.1;	#%netaffx-annotation-date=2011-06-22;	#%netaffx-annotation-netaffx-build=32","http://www.affymetrix.com/browse/products.jsp?navMode=34000&productId=131554&navAction=jump&aId=productsNav#1_1;	http://www.affymetrix.com/analysis/index.affx","Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",33297,NA,"hugene11sttranscriptcluster"
8954,"Agilent-026652 Whole Human Genome Microarray 4x44K v2 (Probe Name version)","GPL13497","Public on May 05 2011","2011-05-05","2012-04-06","in situ oligonucleotide","commercial","Homo sapiens","Agilent Technologies","see manufacturer's web site at http://www.agilent.com/",NA,NA,NA,"*** The ID column includes the Agilent Probe Names. A different version of this platform with the Agilent Feature Extraction feature numbers in the ID column is assigned accession number GPL10332.",NA,"Name:   Agilent Technologies;	Email: cag_sales-na@agilent.com;	Phone: 877-424-4536;	Department:  ;	Institute: Agilent Technologies;	Address:  ;	City: Palo Alto;	State: CA;	Zip/postal_code: 94304;	Country: USA;	Web_link: www.agilent.com",34184,NA,"HsAgilentDesign026652"
9077,"[HG-U219] Affymetrix Human Genome U219 Array","GPL13667","Public on May 31 2011","2011-05-31","2013-01-24","in situ oligonucleotide","commercial","Homo sapiens","Affymetrix","see manufacturer's website",NA,NA,NA,NA,NA,"Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",49386,NA,"hgu219"
9796,"Affymetrix Human Genome U133 Plus 2.0 Array [Brainarray Version 13, HGU133Plus2_Hs_ENTREZG]","GPL14877","Public on Nov 12 2011","2011-11-12","2012-10-11","in situ oligonucleotide","custom-commercial","Homo sapiens","Affymetrix","see the Affymetrix website (www.affymetrix.com).",NA,NA,NA,"This array is identical to GPL570 but the data were analyzed with a custom CDF Brainarray Version 13, hgu133plus2hsentrezg.","http://brainarray.mbni.med.umich.edu/Brainarray/Database/CustomCDF/13.0.0/entrezg.asp","Name: GEO admin;	Email: geo@ncbi.nlm.nih.gov;	Institute: NCBI/NLM/NIH;	Address: 9000 Rockville Pike;	City: Bethesda;	State: MD;	Zip/postal_code: 20892;	Country: USA",18123,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL14nnn/GPL14877/suppl/GPL14877_HGU133Plus2_Hs_ENTREZG.cdf.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL14nnn/GPL14877/suppl/GPL14877_HGU133Plus2_Hs_ENTREZG_desc.annot.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL14nnn/GPL14877/suppl/GPL14877_HGU133Plus2_Hs_ENTREZG_desc.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL14nnn/GPL14877/suppl/GPL14877_HGU133Plus2_Hs_ENTREZG_mapping.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL14nnn/GPL14877/suppl/GPL14877_HGU133Plus2_Hs_ENTREZG_probe_tab.txt.gz","hgu133plus2"
10241,"[HT_HG-U133B] Affymetrix HT Human Genome U133B Array [custom CDF: ENTREZ brainarray v. 14]","GPL15396","Public on Mar 04 2013","2012-04-02","2013-03-04","in situ oligonucleotide","custom-commercial","Homo sapiens","Affymetrix","see manufacturer's web site",NA,NA,NA,"alternate CDF for GPL9197;	The GeneChip HT Human Genome U133 Array Plate Set enables researchers to perform large-scale studies by analyzing whole-genome expression for up to 96 samples at a time. The set comprises a U133A and U133B plate, measuring expression levels for more than 33,000 well-characterized genes and UniGene clusters.",NA,"Name: Dario Greco;	Email: dario.greco@helsinki.fi;	Department: Department of Biology and Nutrition;	Institute: Karolinska Institutet;	Address: Novum;	City: Huddinge;	Zip/postal_code: SE-141 83;	Country: Sweden",7906,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL15nnn/GPL15396/suppl/GPL15396_HTHGU133B_Hs_ENTREZG.cdf.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL15nnn/GPL15396/suppl/GPL15396_HTHGU133B_Hs_ENTREZG_mapping.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL15nnn/GPL15396/suppl/GPL15396_HTHGU133B_Hs_ENTREZG_probe_tab.txt.gz","hthgu133b"
11898,"[HuGene-1_0-st] Affymetrix Human Gene 1.0 ST Array [HuGene10stv1_Hs_ENTREZG_17.0.0]","GPL17556","Public on Aug 11 2013","2013-08-11","2013-08-11","in situ oligonucleotide","custom-commercial","Homo sapiens","Affymetrix","See manufacturer's web site",NA,NA,NA,"Brainarray: HuGene10stv1_Hs_ENTREZG_17.0.0",NA,"Name: GEO admin;	Email: geo@ncbi.nlm.nih.gov;	Institute: NCBI/NLM/NIH;	Address: 9000 Rockville Pike;	City: Bethesda;	State: MD;	Zip/postal_code: 20892;	Country: USA",19718,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17556/suppl/GPL17556_hugene10st_Hs_ENTREZG.cdf.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17556/suppl/GPL17556_hugene10st_Hs_ENTREZG_desc.annot.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17556/suppl/GPL17556_hugene10st_Hs_ENTREZG_desc.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17556/suppl/GPL17556_hugene10st_Hs_ENTREZG_mapping.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17556/suppl/GPL17556_hugene10st_Hs_ENTREZG_probe_tab.txt.gz","hugene10sttranscriptcluster"
12217,"[HT_HG-U133A] Affymetrix Human Genome U133A Array (custom CDF: HTHGU133A_Hs_ENTREZG.cdf version 17.0.0)","GPL17897","Public on Nov 07 2013","2013-11-06","2013-11-07","in situ oligonucleotide","custom-commercial","Homo sapiens","Affymetrix","see manufacturer's web site",NA,NA,NA,"Identical to GPL3921 but used a custom CDF",NA,"Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",12092,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17897/suppl/GPL17897_HTHGU133A_Hs_ENTREZG.cdf.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17897/suppl/GPL17897_HTHGU133A_Hs_ENTREZG_desc.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17897/suppl/GPL17897_HTHGU133A_Hs_ENTREZG_mapping.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL17nnn/GPL17897/suppl/GPL17897_HTHGU133A_Hs_ENTREZG_probe_tab.txt.gz","hthgu133a"
13098,"[HuGene-1_1-st] Affymetrix Human Gene 1.1 ST Array [CDF: Brainarray HuGene11stv1_Hs_ENTREZG_15.1.0]","GPL18190","Public on Jun 26 2014","2014-01-21","2014-06-26","in situ oligonucleotide","commercial","Homo sapiens","Affymetrix","see manufacturer's web site",NA,NA,NA,"HuGene-1_1-st-v1.na32.hg19.transcript.csv;	#%create_date=Tue Jun 21 17:41:46 2011 PDT;	#%chip_type=HuGene-1_1-st-v1;	#%lib_set_name=HuGene-1_1-st;	#%lib_set_version=v1;	#%genome-species=Homo sapiens;	#%genome-version=hg19;	#%genome-version-ucsc=hg19;	#%genome-version-ncbi=GRCh37;	#%genome-version-create_date=2009-02-00;	#%genome-lifted-method=liftOver;	#%genome-lifted_from-species=Homo sapiens;	#%genome-lifted_from-version-ucsc=hg18;	#%genome-lifted_from-version-ncbi=36.1;	#%netaffx-annotation-date=2011-06-22;	#%netaffx-annotation-netaffx-build=32;	;	This identical to GPL11532 but a custom cdf environmnet was used to extract data.",NA,"Name:   Affymetrix, Inc.;	Email: geo@ncbi.nlm.nih.gov, support@affymetrix.com;	Phone: 888-362-2447;	Institute: Affymetrix, Inc.;	Address:  ;	City: Santa Clara;	State: CA;	Zip/postal_code: 95051;	Country: USA;	Web_link: http://www.affymetrix.com/index.affx",19682,"ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL18nnn/GPL18190/suppl/GPL18190_HuGene11stv1_Hs_ENTREZG.cdf.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL18nnn/GPL18190/suppl/GPL18190_HuGene11stv1_Hs_ENTREZG.cdf.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL18nnn/GPL18190/suppl/GPL18190_HuGene11stv1_Hs_ENTREZG_desc.annot.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL18nnn/GPL18190/suppl/GPL18190_HuGene11stv1_Hs_ENTREZG_desc.txt.gz;	ftp://ftp.ncbi.nlm.nih.gov/geo/platforms/GPL18nnn/GPL18190/suppl/GPL18190_HuGene11stv1_Hs_ENTREZG_mapping.txt.gz","hugene11sttranscriptcluster"
